GeoID,Zoom,Link
60375300062,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375300062&x=-118.1199747&y=34.0219859
60375301011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375301011&x=-118.0969327&y=34.0112994
60375301012,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375301012&x=-118.1048679&y=34.0110665
60375301013,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375301013&x=-118.1004624&y=34.0131731
60375301023,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375301023&x=-118.1186029&y=34.0155049
60375301024,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375301024&x=-118.1173837&y=34.0181581
60375302021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375302021&x=-118.1416706&y=34.0300208
60375302022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375302022&x=-118.1344535&y=34.0298138
60375302023,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375302023&x=-118.1373981&y=34.0221598
60375302031,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375302031&x=-118.1275423&y=34.0286423
60375302032,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375302032&x=-118.1249014&y=34.0237743
60375302042,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375302042&x=-118.1278091&y=34.0170517
60375303011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375303011&x=-118.1537313&y=34.0303305
60375303021,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375303021&x=-118.145581&y=34.0294142
60375303022,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375303022&x=-118.1472198&y=34.0245139
60375303023,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375303023&x=-118.1518231&y=34.0263978
60375303024,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375303024&x=-118.1489738&y=34.0300561
60375304001,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375304001&x=-118.1595501&y=34.0406689
60375304002,15,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375304002&x=-118.1530794&y=34.0381438
60375305001,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375305001&x=-118.1644615&y=34.0424086
60375305002,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375305002&x=-118.1643543&y=34.0379684
60375305003,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375305003&x=-118.1653472&y=34.034755
60375305004,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375305004&x=-118.1679045&y=34.0397064
60375306011,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375306011&x=-118.1749604&y=34.0571286
60375306012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375306012&x=-118.1761589&y=34.0511393
60375306021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375306021&x=-118.1716263&y=34.0527789
60375307001,15,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375307001&x=-118.183977&y=34.0592132
60375308011,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375308011&x=-118.1904519&y=34.047471
60375308012,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375308012&x=-118.1910041&y=34.0510354
60375308013,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375308013&x=-118.187507&y=34.0533844
60375308014,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375308014&x=-118.1866932&y=34.0485014
60375308021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375308021&x=-118.1825152&y=34.0506882
60375308022,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375308022&x=-118.1798224&y=34.0542686
60375309011,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375309011&x=-118.1890332&y=34.0414972
60375309012,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375309012&x=-118.1901196&y=34.0441433
60375309013,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375309013&x=-118.1863884&y=34.0440831
60375309021,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375309021&x=-118.1822649&y=34.0454119
60375309022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375309022&x=-118.1801787&y=34.0439351
60375310001,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375310001&x=-118.1757391&y=34.0434701
60375310002,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375310002&x=-118.1758392&y=34.0385523
60375310003,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375310003&x=-118.172524&y=34.0401772
60375311011,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375311011&x=-118.1895275&y=34.0347202
60375311012,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375311012&x=-118.1885194&y=34.0370555
60375311013,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375311013&x=-118.1885499&y=34.0393052
60375311014,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375311014&x=-118.1877242&y=34.033158
60375311021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375311021&x=-118.1813098&y=34.0383642
60375311022,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375311022&x=-118.182024&y=34.0343601
60375312011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375312011&x=-118.183474&y=34.0298857
60375312012,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375312012&x=-118.1893652&y=34.029548
60375312021,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375312021&x=-118.1896522&y=34.0256886
60375312022,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375312022&x=-118.1833804&y=34.0257728
60375313012,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375313012&x=-118.189001&y=34.0217972
60375313013,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375313013&x=-118.1831587&y=34.0222449
60375313014,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375313014&x=-118.1866331&y=34.0221725
60375313021,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375313021&x=-118.1786674&y=34.0176989
60375313022,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375313022&x=-118.1856573&y=34.0195264
60375313023,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375313023&x=-118.1785349&y=34.0141083
60375313024,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375313024&x=-118.1890795&y=34.0176529
60375313025,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375313025&x=-118.1837139&y=34.0173653
60375315021,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375315021&x=-118.1709263&y=34.0174632
60375315022,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375315022&x=-118.1722991&y=34.0213866
60375315023,17,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375315023&x=-118.1687577&y=34.0218623
60375315024,17,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375315024&x=-118.1693882&y=34.0198077
60375315031,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375315031&x=-118.1756279&y=34.0295858
60375315032,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375315032&x=-118.170713&y=34.0285968
60375315041,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375315041&x=-118.1667914&y=34.0304036
60375315042,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375315042&x=-118.1682407&y=34.0251239
60375316021,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375316021&x=-118.1620231&y=34.0189001
60375316022,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375316022&x=-118.1669419&y=34.0162246
60375316023,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375316023&x=-118.1652839&y=34.0201104
60375316031,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375316031&x=-118.1612726&y=34.0317565
60375316032,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375316032&x=-118.1616882&y=34.0283865
60375316041,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375316041&x=-118.1619929&y=34.0249532
60375316042,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375316042&x=-118.1627543&y=34.0227238
60375317011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375317011&x=-118.1517539&y=34.0227966
60375317012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375317012&x=-118.1524241&y=34.0205545
60375317021,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375317021&x=-118.1562464&y=34.0181203
60375317022,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375317022&x=-118.1585075&y=34.013577
60375317023,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375317023&x=-118.163045&y=34.0146001
60375317024,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375317024&x=-118.1595695&y=34.0173636
60375318001,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375318001&x=-118.1436774&y=34.0203065
60375318002,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375318002&x=-118.1400413&y=34.0190438
60375318003,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375318003&x=-118.1343688&y=34.0169313
60375319011,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375319011&x=-118.1450665&y=34.0152323
60375319012,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375319012&x=-118.1406431&y=34.015097
60375319013,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375319013&x=-118.1414168&y=34.0124797
60375319014,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375319014&x=-118.1426394&y=34.0102146
60375319021,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375319021&x=-118.1317312&y=34.0139563
60375319022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375319022&x=-118.132759&y=34.0115862
60375319023,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375319023&x=-118.132805&y=34.0092379
60375320011,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375320011&x=-118.1219237&y=34.0114474
60375320012,15,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375320012&x=-118.1240068&y=34.0044944
60375320021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375320021&x=-118.1152996&y=34.0077169
60375320022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375320022&x=-118.1190963&y=34.0001663
60375321011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375321011&x=-118.1030956&y=34.0025179
60375321012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375321012&x=-118.108822&y=34.0030955
60375321013,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375321013&x=-118.1103234&y=34.007944
60375321021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375321021&x=-118.1091471&y=33.9973723
60375322001,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375322001&x=-118.1167596&y=33.9916139
60375322002,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375322002&x=-118.1251228&y=33.9927192
60375322003,14.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375322003&x=-118.1228468&y=33.9829021
60375323021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375323021&x=-118.1696549&y=34.0131686
60375323022,14.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375323022&x=-118.1795914&y=34.0095983
60375323023,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375323023&x=-118.1697667&y=34.0039116
60375323024,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375323024&x=-118.1638667&y=34.0072976
60375323031,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375323031&x=-118.1639904&y=34.0019743
60375323032,14.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375323032&x=-118.1523823&y=33.9984465
60375323033,12.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375323033&x=-118.1412157&y=34.0024848
60375323041,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375323041&x=-118.1318312&y=33.9739413
60375323042,12.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375323042&x=-118.1545751&y=33.9866637
60375324001,12.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375324001&x=-118.2109137&y=34.0029371
60375325001,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375325001&x=-118.2268731&y=33.9929723
60375325002,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375325002&x=-118.222669&y=33.9896868
60375326031,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375326031&x=-118.235021&y=33.9852462
60375326032,17,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375326032&x=-118.2335132&y=33.9812282
60375326033,17,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375326033&x=-118.2313996&y=33.9815349
60375326041,17,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375326041&x=-118.2289979&y=33.9874774
60375326042,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375326042&x=-118.2290002&y=33.9824864
60375326052,17,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375326052&x=-118.2253071&y=33.9844515
60375326053,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375326053&x=-118.2251496&y=33.9814039
60375326061,17,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375326061&x=-118.2208727&y=33.9860604
60375326062,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375326062&x=-118.2209062&y=33.9832847
60375326063,17,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375326063&x=-118.2208261&y=33.9804512
60375327001,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375327001&x=-118.244438&y=33.987578
60375327002,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375327002&x=-118.239831&y=33.9841242
60375328001,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375328001&x=-118.2498967&y=33.9864613
60375328002,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375328002&x=-118.2542166&y=33.9863523
60375329001,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375329001&x=-118.2499782&y=33.9815028
60375329002,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375329002&x=-118.2497559&y=33.9772062
60375329003,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375329003&x=-118.2542169&y=33.9774003
60375329004,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375329004&x=-118.2543152&y=33.9816334
60375330011,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375330011&x=-118.2456188&y=33.982981
60375330012,17,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375330012&x=-118.2439735&y=33.9774907
60375330013,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375330013&x=-118.2461516&y=33.9773758
60375330021,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375330021&x=-118.242242&y=33.9775875
60375330022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375330022&x=-118.2380491&y=33.9774543
60375331031,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375331031&x=-118.2289702&y=33.9769407
60375331032,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375331032&x=-118.2325538&y=33.9772202
60375331041,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375331041&x=-118.2257423&y=33.9767638
60375331042,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375331042&x=-118.2225156&y=33.9765849
60375331051,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375331051&x=-118.216407&y=33.9828819
60375331061,17,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375331061&x=-118.2201487&y=33.978083
60375331062,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375331062&x=-118.2163576&y=33.9789829
60375331072,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375331072&x=-118.2187619&y=33.9752137
60375332011,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375332011&x=-118.2121201&y=33.9823595
60375332012,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375332012&x=-118.2065265&y=33.9817312
60375332021,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375332021&x=-118.2120016&y=33.9785447
60375332022,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375332022&x=-118.2081332&y=33.9783289
60375332031,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375332031&x=-118.2118719&y=33.9746008
60375332032,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375332032&x=-118.2067602&y=33.9741401
60375333001,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375333001&x=-118.2036413&y=33.9903413
60375333002,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375333002&x=-118.2017527&y=33.9937715
60375334011,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375334011&x=-118.1938972&y=33.9940455
60375334012,17,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375334012&x=-118.1881996&y=33.9932561
60375334013,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375334013&x=-118.1969006&y=33.9931701
60375334021,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375334021&x=-118.1973806&y=33.990096
60375334022,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375334022&x=-118.1919279&y=33.9895482
60375334031,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375334031&x=-118.1867725&y=33.9904251
60375334032,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375334032&x=-118.18776&y=33.9846744
60375335011,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375335011&x=-118.1997229&y=33.9865507
60375335012,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375335012&x=-118.2012684&y=33.9845707
60375335021,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375335021&x=-118.194699&y=33.9860365
60375335022,17,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375335022&x=-118.1951027&y=33.9834363
60375335031,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375335031&x=-118.1909589&y=33.9855696
60375335032,17,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375335032&x=-118.1912741&y=33.9830469
60375336011,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375336011&x=-118.1997249&y=33.9809018
60375336012,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375336012&x=-118.1939843&y=33.9805332
60375336013,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375336013&x=-118.1887937&y=33.9800089
60375336021,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375336021&x=-118.2019789&y=33.9777581
60375336022,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375336022&x=-118.1943756&y=33.9769763
60375336023,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375336023&x=-118.1889382&y=33.9763979
60375336031,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375336031&x=-118.2011404&y=33.9739843
60375336032,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375336032&x=-118.195066&y=33.9724728
60375336033,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375336033&x=-118.1901648&y=33.9715348
60375337011,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375337011&x=-118.1820491&y=33.9908543
60375337012,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375337012&x=-118.1820907&y=33.9878059
60375337021,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375337021&x=-118.1838168&y=33.983685
60375337022,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375337022&x=-118.1804647&y=33.9832997
60375337031,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375337031&x=-118.1775719&y=33.9849415
60375337032,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375337032&x=-118.1719805&y=33.9819846
60375338031,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375338031&x=-118.1838381&y=33.9795116
60375338032,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375338032&x=-118.1860773&y=33.9739775
60375338033,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375338033&x=-118.1827659&y=33.9758199
60375338034,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375338034&x=-118.182736&y=33.9708229
60375338041,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375338041&x=-118.1787731&y=33.9789651
60375338042,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375338042&x=-118.1793345&y=33.9733
60375338051,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375338051&x=-118.1752534&y=33.9722613
60375338052,17,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375338052&x=-118.1746608&y=33.9792229
60375338053,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375338053&x=-118.1751385&y=33.9767259
60375339011,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375339011&x=-118.1551056&y=33.9770037
60375339012,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375339012&x=-118.1551833&y=33.9745442
60375339013,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375339013&x=-118.1557386&y=33.9719235
60375339014,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375339014&x=-118.1569357&y=33.9691718
60375339021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375339021&x=-118.1522392&y=33.9684221
60375339022,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375339022&x=-118.1582282&y=33.9644108
60375340011,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375340011&x=-118.1431119&y=33.9716464
60375340012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375340012&x=-118.1467196&y=33.9690407
60375340021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375340021&x=-118.1364712&y=33.9709849
60375340022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375340022&x=-118.1423668&y=33.9651013
60375341011,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375341011&x=-118.1652154&y=33.977447
60375341012,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375341012&x=-118.1660469&y=33.974067
60375341013,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375341013&x=-118.1651098&y=33.9716165
60375341021,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375341021&x=-118.1613641&y=33.9767089
60375341022,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375341022&x=-118.16137&y=33.973146
60375341023,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375341023&x=-118.1613407&y=33.9692719
60375341024,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375341024&x=-118.1622801&y=33.9655529
60375342011,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375342011&x=-118.1679798&y=33.9602546
60375342012,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375342012&x=-118.1665776&y=33.9559149
60375342021,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375342021&x=-118.1589337&y=33.9608743
60375342022,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375342022&x=-118.1632054&y=33.9603388
60375342023,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375342023&x=-118.1621958&y=33.9567518
60375342031,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375342031&x=-118.1516267&y=33.9605863
60375342032,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375342032&x=-118.1568541&y=33.9568671
60375343011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375343011&x=-118.188916&y=33.9609824
60375343012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375343012&x=-118.1824705&y=33.959188
60375343021,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375343021&x=-118.1751437&y=33.9586193
60375343022,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375343022&x=-118.176536&y=33.9610572
60375344031,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375344031&x=-118.1971314&y=33.9681673
60375344041,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375344041&x=-118.1906292&y=33.9674987
60375344042,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375344042&x=-118.1906124&y=33.9648118
60375344051,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375344051&x=-118.1830961&y=33.9671239
60375344052,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375344052&x=-118.1826226&y=33.9640125
60375344061,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375344061&x=-118.1748181&y=33.9658904
60375344062,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375344062&x=-118.175187&y=33.9632055
60375345011,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375345011&x=-118.2071557&y=33.9705874
60375345012,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375345012&x=-118.2077005&y=33.9677657
60375345013,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375345013&x=-118.2081277&y=33.964904
60375345021,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375345021&x=-118.1993953&y=33.9634868
60375345022,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375345022&x=-118.2024352&y=33.9688683
60375345023,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375345023&x=-118.2011468&y=33.9661341
60375347001,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375347001&x=-118.2147845&y=33.9682908
60375348021,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375348021&x=-118.2201322&y=33.9712282
60375348022,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375348022&x=-118.2238131&y=33.971125
60375348031,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375348031&x=-118.2277143&y=33.9707109
60375348032,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375348032&x=-118.2215659&y=33.9668405
60375348041,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060375348041&x=-118.2278323&y=33.964905
